GroupIdx	ID	Des	ConditionName	ParamString	CmpType	SuccResult	FailResult	IsNot	FailTip
3544	0		SDCheckLevel	44	4	0	0	0	0
3545	0		SDCheckLevel	45	4	0	0	0	0
3546	0		SDCheckLevel	46	4	0	0	0	0
3547	0		SDCheckLevel	47	4	0	0	0	0
3548	0		SDCheckLevel	48	4	0	0	0	0
3549	0		SDCheckLevel	49	4	0	0	0	0
3550	0		SDCheckLevel	50	4	0	0	0	0
3551	0		SDCheckLevel	51	4	0	0	0	0
3552	0		SDCheckLevel	52	4	0	0	0	0
3553	0		SDCheckLevel	53	4	0	0	0	0
3554	0		SDCheckLevel	54	4	0	0	0	0
3555	0		SDCheckLevel	55	4	0	0	0	0
3556	0		SDCheckLevel	56	4	0	0	0	0
3557	0		SDCheckLevel	57	4	0	0	0	0
3558	0		SDCheckLevel	58	4	0	0	0	0
3559	0		SDCheckLevel	59	4	0	0	0	0
3560	0		SDCheckLevel	60	4	0	0	0	0
3561	0		SDCheckLevel	61	4	0	0	0	0
3562	0		SDCheckLevel	62	4	0	0	0	0
3563	0		SDCheckLevel	63	4	0	0	0	0
3564	0		SDCheckLevel	64	4	0	0	0	0
3565	0		SDCheckLevel	65	4	0	0	0	0
3566	0		SDCheckLevel	66	4	0	0	0	0
3567	0		SDCheckLevel	67	4	0	0	0	0
3568	0		SDCheckLevel	68	4	0	0	0	0
3569	0		SDCheckLevel	69	4	0	0	0	0
3570	0		SDCheckLevel	70	4	0	0	0	0
3571	0		SDCheckLevel	71	4	0	0	0	0
3572	0		SDCheckLevel	72	4	0	0	0	0
3573	0		SDCheckLevel	73	4	0	0	0	0
3574	0		SDCheckLevel	74	4	0	0	0	0
3575	0		SDCheckLevel	75	4	0	0	0	0
3576	0		SDCheckLevel	76	4	0	0	0	0
3577	0		SDCheckLevel	77	4	0	0	0	0
3578	0		SDCheckLevel	78	4	0	0	0	0
3579	0		SDCheckLevel	79	4	0	0	0	0
3580	0		SDCheckLevel	80	4	0	0	0	0
3581	0		SDCheckLevel	81	4	0	0	0	0
3582	0		SDCheckLevel	82	4	0	0	0	0
3583	0		SDCheckLevel	83	4	0	0	0	0
3584	0		SDCheckLevel	84	4	0	0	0	0
3585	0		SDCheckLevel	85	4	0	0	0	0
3586	0		SDCheckLevel	86	4	0	0	0	0
3587	0		SDCheckLevel	87	4	0	0	0	0
3588	0		SDCheckLevel	88	4	0	0	0	0
3589	0		SDCheckLevel	89	4	0	0	0	0
3590	0		SDCheckLevel	90	4	0	0	0	0
3591	0		SDCheckLevel	91	4	0	0	0	0
3592	0		SDCheckLevel	92	4	0	0	0	0
3593	0		SDCheckLevel	93	4	0	0	0	0
3594	0		SDCheckLevel	94	4	0	0	0	0
3595	0		SDCheckLevel	95	4	0	0	0	0
3596	0		SDCheckLevel	96	4	0	0	0	0
3597	0		SDCheckLevel	97	4	0	0	0	0
3598	0		SDCheckLevel	98	4	0	0	0	0
3599	0		SDCheckLevel	99	4	0	0	0	0
3600	0		SDCheckLevel	100	4	0	0	0	0
3601	0		SDCheckLevel	101	4	0	0	0	0
3602	0		SDCheckLevel	102	4	0	0	0	0
3603	0		SDCheckLevel	103	4	0	0	0	0
3604	0		SDCheckLevel	104	4	0	0	0	0
3605	0		SDCheckLevel	105	4	0	0	0	0
3606	0		SDCheckLevel	106	4	0	0	0	0
3607	0		SDCheckLevel	107	4	0	0	0	0
3608	0		SDCheckLevel	108	4	0	0	0	0
3609	0		SDCheckLevel	109	4	0	0	0	0
3610	0		SDCheckLevel	110	4	0	0	0	0
3611	0		SDCheckLevel	111	4	0	0	0	0
3612	0		SDCheckLevel	112	4	0	0	0	0
3613	0		SDCheckLevel	113	4	0	0	0	0
3614	0		SDCheckLevel	114	4	0	0	0	0
3615	0		SDCheckLevel	115	4	0	0	0	0
3616	0		SDCheckLevel	116	4	0	0	0	0
3617	0		SDCheckLevel	117	4	0	0	0	0
3618	0		SDCheckLevel	118	4	0	0	0	0
3619	0		SDCheckLevel	119	4	0	0	0	0
3620	0		SDCheckLevel	120	4	0	0	0	0
3621	0		SDCheckLevel	121	4	0	0	0	0
3622	0		SDCheckLevel	122	4	0	0	0	0
3623	0		SDCheckLevel	123	4	0	0	0	0
3624	0		SDCheckLevel	124	4	0	0	0	0
3625	0		SDCheckLevel	125	4	0	0	0	0
3626	0		SDCheckLevel	126	4	0	0	0	0
3627	0		SDCheckLevel	127	4	0	0	0	0
3628	0		SDCheckLevel	128	4	0	0	0	0
3629	0		SDCheckLevel	129	4	0	0	0	0
3630	0		SDCheckLevel	130	4	0	0	0	0
3631	0		SDCheckLevel	131	4	0	0	0	0
3632	0		SDCheckLevel	132	4	0	0	0	0
3633	0		SDCheckLevel	133	4	0	0	0	0
3634	0		SDCheckLevel	134	4	0	0	0	0
3635	0		SDCheckLevel	135	4	0	0	0	0
3636	0		SDCheckLevel	136	4	0	0	0	0
3637	0		SDCheckLevel	137	4	0	0	0	0
3638	0		SDCheckLevel	138	4	0	0	0	0
3639	0		SDCheckLevel	139	4	0	0	0	0
3640	0		SDCheckLevel	140	4	0	0	0	0
3641	0		SDCheckLevel	141	4	0	0	0	0
3642	0		SDCheckLevel	142	4	0	0	0	0
3643	0		SDCheckLevel	143	4	0	0	0	0
3644	0		SDCheckLevel	144	4	0	0	0	0
3645	0		SDCheckLevel	145	4	0	0	0	0
3646	0		SDCheckLevel	146	4	0	0	0	0
3647	0		SDCheckLevel	147	4	0	0	0	0
3648	0		SDCheckLevel	148	4	0	0	0	0
3649	0		SDCheckLevel	149	4	0	0	0	0
3650	0		SDCheckLevel	150	4	0	0	0	0
4000	0	检查是否为狂战士	SDCheckVocation	1	0	0	0	0	0
4601	0	检查是否学习过表情	SDCheckExpression	1	0	0	0	0	40010384
4602	0	检查是否学习过表情	SDCheckExpression	2	0	0	0	0	40010384
4603	0	检查是否学习过表情	SDCheckExpression	3	0	0	0	0	40010384
4604	0	检查是否学习过表情	SDCheckExpression	4	0	0	0	0	40010384
4605	0	检查是否学习过表情	SDCheckExpression	5	0	0	0	0	40010384
4606	0	检查是否学习过表情	SDCheckExpression	6	0	0	0	0	40010384
4607	0	检查是否学习过表情	SDCheckExpression	7	0	0	0	0	40010384
4608	0	检查是否学习过表情	SDCheckExpression	8	0	0	0	0	40010384
4609	0	检查是否学习过表情	SDCheckExpression	9	0	0	0	0	40010384
4610	0	检查是否学习过表情	SDCheckExpression	10	0	0	0	0	40010384
4611	0	检查是否学习过表情	SDCheckExpression	11	0	0	0	0	40010384
4612	0	检查是否学习过表情	SDCheckExpression	12	0	0	0	0	40010384
4613	0	检查是否学习过表情	SDCheckExpression	13	0	0	0	0	40010384
4614	0	检查是否学习过表情	SDCheckExpression	14	0	0	0	0	40010384
4615	0	检查是否学习过表情	SDCheckExpression	15	0	0	0	0	40010384
4616	0	检查是否学习过表情	SDCheckExpression	16	0	0	0	0	40010384
4617	0	检查是否学习过表情	SDCheckExpression	17	0	0	0	0	40010384
4618	0	检查是否学习过表情	SDCheckExpression	18	0	0	0	0	40010384
4619	0	检查是否学习过表情	SDCheckExpression	19	0	0	0	0	40010384
4620	0	检查是否学习过表情	SDCheckExpression	20	0	0	0	0	40010384
4621	0	检查是否学习过表情	SDCheckExpression	21	0	0	0	0	40010384
4622	0	检查是否学习过表情	SDCheckExpression	22	0	0	0	0	40010384
4623	0	检查是否学习过表情	SDCheckExpression	23	0	0	0	0	40010384
4624	0	检查是否学习过表情	SDCheckExpression	24	0	0	0	0	40010384
4625	0	检查是否学习过表情	SDCheckExpression	25	0	0	0	0	40010384
4626	0	检查是否学习过表情	SDCheckExpression	26	0	0	0	0	40010384
4627	0	检查是否学习过表情	SDCheckExpression	27	0	0	0	0	40010384
4628	0	检查是否学习过表情	SDCheckExpression	28	0	0	0	0	40010384
4629	0	检查是否学习过表情	SDCheckExpression	29	0	0	0	0	40010384
4630	0	检查是否学习过表情	SDCheckExpression	30	0	0	0	0	40010384
4631	0	检查是否学习过表情	SDCheckExpression	31	0	0	0	0	40010384
4632	0	检查是否学习过表情	SDCheckExpression	32	0	0	0	0	40010384
4633	0	检查是否学习过表情	SDCheckExpression	33	0	0	0	0	40010384
5000	0	没有冰冻buff	SDCheckBuffID	800	4	0	0	1	0
5001	0	检查冰冷buff	SDCheckBuffID	12502	4	0	0	0	0
5002	0	检查冰冻buff	SDCheckBuffID	12503	4	0	0	0	0
5003	0	检查冰冻buff	SDCheckBuffID	10023	4	0	0	0	0
5003	1	场景进度是否为3	SDCheckSceneInsProcess	1	0	0	0	0	0
5004	0	检查不处于死亡状态	SDCheckState	17	4	0	0	1	0
5005	0	检查血量	SDCheckAvatarHpPer	20	3	0	0	0	0
5006	0	没有沉默递减	SDCheckBuffID	323	4	0	0	1	0
5010	0	没有火引爆提示buff	SDCheckBuffID	802	4	0	0	1	0
5011	0	有火引爆提示buff	SDCheckBuffID	802	4	0	0	0	0
5012	0	没有水冰冻	SDCheckBuffID	800	4	0	0	1	0
5012	1	没有水冰冻提示buff	SDCheckBuffID	798	4	0	0	1	0
5013	0	有冰引爆提示buff	SDCheckBuffID	798	4	0	0	0	0
5014	0	检查冰冻buff	SDCheckBuffID	800	4	0	0	0	0
5015	0	没有剧毒引爆提示	SDCheckBuffID	794	4	0	0	1	0
5015	1	没有剧毒	SDCheckBuffID	796	4	0	0	1	0
5016	0	有木引爆提示buff	SDCheckBuffID	794	4	0	0	0	0
5017	0	没有引爆提示	SDCheckBuffID	790	4	0	0	1	0
5017	1	没金强buff	SDCheckBuffID	791	4	0	0	1	0
5017	2	没金强buff	SDCheckBuffID	792	4	0	0	1	0
5018	0	有金致死	SDCheckBuffID	790	4	0	0	0	0
5019	0	没有土禁锢提示buff	SDCheckBuffID	786	4	0	0	1	0
5019	1	没有土禁锢	SDCheckBuffID	787	4	0	0	1	0
5019	2	没有土禁锢	SDCheckBuffID	788	4	0	0	1	0
5020	0	没有土禁锢	SDCheckBuffID	786	4	0	0	0	0
5021	0	检查冰冻buff	SDCheckBuffID	12503	4	0	0	1	0
5959	0		SDCheckTitle	326	0	0	0	1	41000996
5960	0		SDCheckTitle	325	0	0	0	1	41000996
5961	0		SDCheckTitle	324	0	0	0	1	41000996
5962	0		SDCheckTitle	323	0	0	0	1	41000996
5963	0		SDCheckTitle	322	0	0	0	1	41000996
5964	0		SDCheckTitle	321	0	0	0	1	41000996
5965	0		SDCheckTitle	320	0	0	0	1	41000996
5966	0		SDCheckTitle	319	0	0	0	1	41000996
5967	0		SDCheckTitle	318	0	0	0	1	41000996
5968	0		SDCheckTitle	317	0	0	0	1	41000996
5969	0		SDCheckTitle	316	0	0	0	1	41000996
5970	0		SDCheckTitle	315	0	0	0	1	41000996
5971	0		SDCheckTitle	314	0	0	0	1	41000996
5972	0		SDCheckTitle	313	0	0	0	1	41000996
5973	0		SDCheckTitle	312	0	0	0	1	41000996
5974	0		SDCheckTitle	311	0	0	0	1	41000996
5975	0		SDCheckTitle	310	0	0	0	1	41000996
5976	0		SDCheckTitle	309	0	0	0	1	41000996
5977	0		SDCheckTitle	308	0	0	0	1	41000996
5978	0		SDCheckTitle	307	0	0	0	1	41000996
5979	0		SDCheckTitle	306	0	0	0	1	41000996
5980	0		SDCheckTitle	305	0	0	0	1	41000996
5981	0		SDCheckTitle	304	0	0	0	1	41000996
5982	0		SDCheckTitle	303	0	0	0	1	41000996
5983	0		SDCheckTitle	302	0	0	0	1	41000996
5984	0		SDCheckTitle	301	0	1	0	1	41000996
5985	0		SDCheckTitle	299	0	1	0	1	41000996
5986	0		SDCheckTitle	204	0	1	0	1	41000996
5987	0		SDCheckTitle	203	0	1	0	1	41000996
5988	0		SDCheckTitle	202	0	1	0	1	41000996
5989	0		SDCheckTitle	201	0	1	0	1	41000996
5990	0		SDCheckTitle	59	0	1	0	1	41000996
5991	0		SDCheckTitle	58	0	1	0	1	41000996
5992	0		SDCheckTitle	57	0	1	0	1	41000996
5993	0		SDCheckTitle	55	0	1	0	1	41000996
5994	0		SDCheckTitle	54	0	1	0	1	41000996
5995	0		SDCheckTitle	53	0	1	0	1	41000996
5996	0		SDCheckTitle	52	0	1	0	1	41000996
5997	0		SDCheckTitle	51	0	1	0	1	41000996
5998	0		SDCheckTitle	2	0	1	0	1	41000996
5999	0		SDCheckCoinNumForArena	1000	1	1	0	0	0
6000	0		SDCheckCoinNumForArena	1400	1	1	0	0	0
6001	0		SDCheckCoinNumForArena	1700	1	1	0	0	0
6002	0		SDCheckCoinNumForArena	2000	1	1	0	0	0
6003	0		SDCheckCoinNumForArena	2300	1	1	0	0	0
6004	0		SDCheckQuestAccepted	234568	0	1	0	0	0
6005	0		SDCheckQuestAccepted	2101000	0	1	0	0	0
6006	0		SDCheckQuestAccepted	2101001	0	1	0	0	0
6007	0		SDCheckQuestAccepted	2101002	0	1	0	0	0
6008	0		SDCheckQuestAccepted	2101003	0	1	0	0	0
6009	0		SDCheckQuestAccepted	2101004	0	1	0	0	0
6010	0		SDCheckQuestAccepted	2101005	0	1	0	0	0
6011	0		SDCheckQuestAccepted	2101006	0	1	0	0	0
6012	0		SDCheckQuestAccepted	2101007	0	1	0	0	0
6013	0		SDCheckQuestAccepted	2101008	0	1	0	0	0
6014	0		SDCheckQuestAccepted	2101009	0	1	0	0	0
6015	0		SDCheckQuestAccepted	2101010	0	1	0	0	0
6016	0		SDCheckQuestAccepted	2101011	0	1	0	0	0
6017	0		SDCheckQuestAccepted	2101012	0	1	0	0	0
6018	0		SDCheckQuestAccepted	2101013	0	1	0	0	0
6019	0		SDCheckQuestAccepted	2101014	0	1	0	0	0
6020	0		SDCheckQuestAccepted	2101015	0	1	0	0	0
6021	0		SDCheckQuestAccepted	2101016	0	1	0	0	0
6022	0		SDCheckQuestAccepted	2101017	0	1	0	0	0
6023	0		SDCheckQuestAccepted	2101018	0	1	0	0	0
6024	0		SDCheckQuestAccepted	2101019	0	1	0	0	0
6025	0		SDCheckQuestAccepted	2101020	0	1	0	0	0
6026	0		SDCheckQuestAccepted	2101021	0	1	0	0	0
6027	0		SDCheckQuestAccepted	2101022	0	1	0	0	0
6028	0		SDCheckQuestAccepted	2101023	0	1	0	0	0
6029	0		SDCheckQuestAccepted	2101024	0	1	0	0	0
6030	0		SDCheckQuestAccepted	2101025	0	1	0	0	0
6031	0		SDCheckQuestAccepted	2101026	0	1	0	0	0
6032	0		SDCheckQuestAccepted	2101027	0	1	0	0	0
6033	0		SDCheckQuestAccepted	2101028	0	1	0	0	0
6034	0		SDCheckQuestAccepted	2101029	0	1	0	0	0
6035	0		SDCheckQuestAccepted	2101030	0	1	0	0	0
6036	0		SDCheckQuestAccepted	2101031	0	1	0	0	0
6037	0		SDCheckQuestAccepted	2101032	0	1	0	0	0
6038	0		SDCheckQuestAccepted	2101033	0	1	0	0	0
6039	0		SDCheckQuestAccepted	2101034	0	1	0	0	0
6040	0		SDCheckQuestAccepted	2101035	0	1	0	0	0
6041	0		SDCheckQuestAccepted	2101036	0	1	0	0	0
6042	0		SDCheckQuestAccepted	2101037	0	1	0	0	0
6043	0		SDCheckQuestAccepted	2101038	0	1	0	0	0
6044	0		SDCheckQuestAccepted	2101039	0	1	0	0	0
6045	0		SDCheckQuestAccepted	2101040	0	1	0	0	0
6046	0		SDCheckQuestAccepted	2101041	0	1	0	0	0
6047	0		SDCheckQuestAccepted	2101042	0	1	0	0	0
6048	0		SDCheckQuestAccepted	2101043	0	1	0	0	0
6049	0		SDCheckQuestAccepted	2101044	0	1	0	0	0
6050	0		SDCheckQuestAccepted	2101045	0	1	0	0	0
6051	0		SDCheckQuestAccepted	2101046	0	1	0	0	0
6052	0		SDCheckQuestAccepted	2101047	0	1	0	0	0
6053	0		SDCheckQuestAccepted	2101048	0	1	0	0	0
6054	0		SDCheckQuestAccepted	2101049	0	1	0	0	0
6055	0		SDCheckQuestAccepted	2101050	0	1	0	0	0
6056	0		SDCheckQuestAccepted	2101051	0	1	0	0	0
6057	0		SDCheckQuestAccepted	2101052	0	1	0	0	0
6058	0		SDCheckQuestAccepted	2101053	0	1	0	0	0
6059	0		SDCheckQuestAccepted	2101054	0	1	0	0	0
6060	0		SDCheckQuestAccepted	2101055	0	1	0	0	0
6061	0		SDCheckQuestAccepted	2101056	0	1	0	0	0
6062	0		SDCheckQuestAccepted	2101057	0	1	0	0	0
6063	0		SDCheckQuestAccepted	2101058	0	1	0	0	0
6064	0		SDCheckQuestAccepted	2101059	0	1	0	0	0
6065	0		SDCheckQuestAccepted	2101060	0	1	0	0	0
6066	0		SDCheckQuestAccepted	2101061	0	1	0	0	0
6067	0		SDCheckQuestAccepted	2101062	0	1	0	0	0
6068	0		SDCheckQuestAccepted	2101063	0	1	0	0	0
6069	0		SDCheckQuestAccepted	2101064	0	1	0	0	0
6070	0		SDCheckQuestAccepted	2101065	0	1	0	0	0
6071	0		SDCheckQuestAccepted	2101066	0	1	0	0	0
6072	0		SDCheckQuestAccepted	2101067	0	1	0	0	0
6073	0		SDCheckQuestAccepted	2101068	0	1	0	0	0
6074	0		SDCheckQuestAccepted	2101069	0	1	0	0	0
6075	0		SDCheckQuestAccepted	2101070	0	1	0	0	0
6076	0		SDCheckQuestAccepted	2101071	0	1	0	0	0
6077	0		SDCheckQuestAccepted	2101072	0	1	0	0	0
6078	0		SDCheckQuestAccepted	2101073	0	1	0	0	0
6079	0		SDCheckQuestAccepted	2101074	0	1	0	0	0
6080	0		SDCheckQuestAccepted	2101075	0	1	0	0	0
6081	0		SDCheckQuestAccepted	2101076	0	1	0	0	0
6082	0		SDCheckQuestAccepted	2101077	0	1	0	0	0
6083	0		SDCheckQuestAccepted	2101078	0	1	0	0	0
6085	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2201201,2201230	0	1	0	1	0
6085	2	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300001,2300003	0	1	0	1	0
6085	3	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300021,2300021	0	1	0	1	0
6086	0	30级日华城宝藏10-紫色	SDCheckQuestRangeOne	2201231,2201240	0	1	0	1	0
6086	1	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300004,2300004	0	1	0	1	0
6086	2	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300022,2300022	0	1	0	1	0
6087	0	30级日华城宝藏10-紫色	SDCheckQuestRangeOne	2201241,2201280	0	1	0	1	0
6087	1	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300005,2300008	0	1	0	1	0
6087	2	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300022,2300024	0	1	0	1	0
6088	0	30级日华城宝藏10-紫色	SDCheckQuestRangeOne	2201281,2201320	0	1	0	1	0
6088	1	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300009,2300012	0	1	0	1	0
6088	2	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300025,2300026	0	1	0	1	0
6089	0	30级日华城宝藏10-紫色	SDCheckQuestRangeOne	2201321,2201360	0	1	0	1	0
6089	1	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300013,2300016	0	1	0	1	0
6089	2	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2300027,2300028	0	1	0	1	0
6090	0	30级日华城宝藏10-紫色	SDCheckQuestRangeOne	2201361,2201400	0	1	0	1	0
6091	0	检查是否已获得东海藏宝图任务	SDCheckQuestAccepted	2101526	0	1	0	0	0
6092	0	30级日华城宝藏10-紫色	SDCheckQuestAccepted	2101526	0	1	0	0	0
6093	0	30级日华城宝藏10-紫色	SDCheckQuestAccepted	2101526	0	1	0	0	0
6094	0	30级日华城宝藏10-紫色	SDCheckQuestAccepted	2101526	0	1	0	0	0
6095	0	30级日华城宝藏10-紫色	SDCheckQuestAccepted	2101526	0	1	0	0	0
6096	0	检查是否有东	SDCheckItemInBag	7352	0	1	0	0	20007464
6096	1	检查是否有西	SDCheckItemInBag	7353	0	1	0	0	20007464
6096	2	检查是否有南	SDCheckItemInBag	7354	0	1	0	0	20007464
6096	3	检查是否有北	SDCheckItemInBag	7355	0	1	0	0	20007464
6096	4	检查是否有空位	SDCheckBagEmptySlot	1	1	1	0	0	20007465
6097	0	【藏宝图】不许用这个	SDCheckAlwaysFalse		0	0	0	0	20007466
6098	0	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2101201,2101400	0	1	0	1	0
6098	1	检查是否已获得东海藏宝图任务	SDCheckQuestRangeOne	2101526,2101526	0	1	0	1	0
6099	0	30级日华城宝藏10-紫色	SDCheckQuestAccepted	2101526	0	1	0	0	0
7001	0		SDCheckQuestAccepted	1201211	0	0	0	0	0
7001	1		SDCheckQuestAccepted	1202211	0	0	0	0	0
7001	2		SDCheckQuestAccepted	1203211	0	0	0	0	0
7001	3		SDCheckQuestAccepted	1203212	0	0	0	0	0
7002	0		SDCheckQuestAccepted	1350060	0	0	0	0	0
7002	1		SDCheckQuestAccepted	1350070	0	0	0	0	0
7002	2		SDCheckQuestAccepted	1350080	0	0	0	0	0
7003	0		SDCheckQuestAccepted	1310030	0	0	0	0	0
7003	1		SDCheckQuestAccepted	1310040	0	0	0	0	0
7003	2		SDCheckQuestAccepted	1310050	0	0	0	0	0
7003	3		SDCheckQuestAccepted	1310060	0	0	0	0	0
7003	4		SDCheckQuestAccepted	1310070	0	0	0	0	0
7003	5		SDCheckQuestAccepted	1310080	0	0	0	0	0
7004	0		SDCheckQuestAccepted	101369	0	0	0	0	0
7005	1	雷泽城港口火药使用检查	SDCheckPos	281,15,1096,670,551	0	0	0	0	35000057
7006	1	雷泽城空桑雕像五色念珠使用检查第一次检查	SDCheckPos	285,5,740,1009,553	0	0	0	0	0
7006	2	雷泽城港口火药使用检查	SDCheckSceneInsProcess	1	0	0	0	0	0
7007	1	雷泽城空桑雕像五色念珠使用检查第一次检查	SDCheckPos	285,8,755,1009,553	0	0	0	0	0
7007	2	雷泽城港口火药使用检查	SDCheckSceneInsProcess	1	0	0	0	0	0
7008	1	雷泽城港口火药使用检查	SDCondition	7006	0	0	0	0	0
7008	2	雷泽城港口火药使用检查	SDCondition	7007	0	0	0	0	0
7009	1		SDCheckQuestAccepted	101847	0	0	0	0	0
7010	1		SDCheckQuestAccepted	101851	0	0	0	0	0
7011	1		SDCheckQuestAccepted	101864	0	0	0	0	0
7011	2		SDCheckQuestAccepted	101865	0	0	0	0	0
7012	0		SDCheckQuestAccepted	101844	0	0	0	0	35000058
7013	0		SDCheckQuestAccepted	101849	0	0	0	0	35000058
7014	1	雷泽城港口火药使用检查	SDCheckPos	1002,50,1238,984,557	0	0	0	0	35000059
7015	0		SDCheckQuestAccepted	101810	0	0	0	0	35000058
7015	1	雷泽城港口火药使用检查	SDCheckPos	1002,5,1024,913,560	0	0	0	0	35000060
7016	0		SDCheckQuestAccepted	101853	0	0	0	0	35000058
7016	1	雷泽城港口火药使用检查	SDCheckPos	1002,5,892.5,1246.9,560.7	0	0	0	0	35000061
7017	0		SDCheckQuestAccepted	101853	0	0	0	0	35000058
7017	1	雷泽城港口火药使用检查	SDCheckPos	1002,5,888,1243.4,560.7	0	0	0	0	35000062
7018	1	雷泽城锦盒	SDCheckPos	1002,5,1240,967.6,553.5	0	0	0	0	35000063
7019	1		SDCheckQuestAccepted	202191	0	0	0	0	0
7020	1		SDCheckQuestAccepted	202213	0	0	0	0	0
7021	1		SDCheckQuestAccepted	202316	0	0	0	0	0
7022	1		SDCheckQuestAccepted	202299	0	0	0	0	0
7023	1		SDCheckQuestAccepted	202241	0	0	0	0	0
7025	1	雷泽城港口火药使用检查	SDCheckPos	294,5,1087,1002,561	0	0	0	0	35000065
7025	2	雷泽城港口火药使用检查	SDCondition	455	0	0	0	0	35000066
7026	1	雷泽城港口火药使用检查	SDCheckPos	294,5,1109.347,1005.288,560.7148	0	0	0	0	35000065
7026	2	雷泽城港口火药使用检查	SDCondition	645	0	0	0	0	35000066
7027	1	雷泽城港口火药使用检查	SDCheckPos	294,5,1121.41784667969,1012.98712158203,557.175170898438	0	0	0	0	35000065
7027	2	雷泽城港口火药使用检查	SDCondition	465	0	0	0	0	35000066
7028	1		SDCheckQuestAccepted	101657	0	0	0	0	0
7029	1		SDCheckQuestAccepted	202239	0	0	0	0	0
7030	1		SDCheckQuestAccepted	202241	0	0	0	0	0
7031	1		SDCheckQuestAccepted	202244	0	0	0	0	0
7032	1		SDCheckQuestAccepted	202225	0	0	0	0	0
7033	1		SDCheckQuestAccepted	202130	0	0	0	0	0
7034	1		SDCheckQuestAccepted	202310	0	0	0	0	0
7034	2		SDCheckQuestAccepted	202328	0	0	0	0	0
7034	3		SDCheckQuestAccepted	202329	0	0	0	0	0
7035	1		SDCheckQuestAccepted	202327	0	0	0	0	0
7035	2		SDCheckPos	5,50,744,760,108	0	0	0	0	30002296
7036	1		SDCheckQuestAccepted	101634	0	0	0	0	0
7037	1	检查锋利猎刀	SDCheckQuestAccepted	202194	0	0	0	0	0
7038	1	检查任务	SDCondition	7034	0	0	0	0	0
7038	2	检查空格	SDCondition	8061	0	0	0	0	0
7040	1		SDCheckQuestFinishSate	101326	0	0	0	1	0
7040	2		SDCheckQuestAccepted	101326	0	0	0	0	0
7041	1		SDCheckQuestFinishSate	101369	0	0	0	1	0
7041	2		SDCheckQuestAccepted	101369	0	0	0	0	0
7042	1		SDCheckQuestFinishSate	101629	0	0	0	1	0
7042	2		SDCheckQuestAccepted	101629	0	0	0	0	0
7043	1		SDCheckQuestFinishSate	101645	0	0	0	1	0
7043	2		SDCheckQuestAccepted	101645	0	0	0	0	0
7044	1		SDCheckQuestFinishSate	101649	0	0	0	1	0
7044	2		SDCheckQuestAccepted	101649	0	0	0	0	0
7045	1		SDCheckQuestFinishSate	300014	0	0	0	1	0
7045	2		SDCheckQuestAccepted	300014	0	0	0	0	0
7046	1		SDCheckQuestFinishSate	300073	0	0	0	1	0
7046	2		SDCheckQuestAccepted	300073	0	0	0	0	0
7047	1		SDCheckQuestFinishSate	202193	0	0	0	1	0
7047	2		SDCheckQuestAccepted	202193	0	0	0	0	0
7048	1		SDCheckQuestFinishSate	202211	0	0	0	1	0
7048	2		SDCheckQuestAccepted	202211	0	0	0	0	0
7049	1		SDCheckQuestFinishSate	202214	0	0	0	1	0
7049	2		SDCheckQuestAccepted	202214	0	0	0	0	0
7050	1		SDCheckQuestFinishSate	202225	0	0	0	1	0
7050	2		SDCheckQuestAccepted	202225	0	0	0	0	0
7051	1		SDCheckQuestFinishSate	202239	0	0	0	1	0
7051	2		SDCheckQuestAccepted	202239	0	0	0	0	0
7052	1		SDCheckQuestFinishSate	202241	0	0	0	1	0
7052	2		SDCheckQuestAccepted	202241	0	0	0	0	0
7053	1		SDCheckQuestFinishSate	202244	0	0	0	1	0
7053	2		SDCheckQuestAccepted	202244	0	0	0	0	0
7054	2		SDCheckQuestAccepted	401036	4	0	0	0	0
7055	1		SDCheckQuestFinishSate	401036	4	0	0	1	0
7055	2		SDCheckQuestAccepted	401036	4	0	0	0	0
7056	0		SDCheckQuestAccepted	101816	4	0	0	0	35000066
7056	1	雷泽城港口火药使用检查	SDCheckPos	1002,15,1191,1083,562	4	0	0	0	35000067
7057	0		SDCheckQuestAccepted	101853	4	0	0	0	35000066
7057	1		SDCheckPos	1002,5,871.4,1285,560.7	4	0	0	0	90011277
7058	0		SDCheckQuestAccepted	101853	4	0	0	0	35000066
7058	1		SDCheckPos	1002,5,879.4,1290.3,561	4	0	0	0	90011277
7059	0		SDCheckQuestAccepted	401101	4	0	0	0	35000066
7060	1	流沙苹果检查	SDCheckPos	8,5,186,784,114.6	4	0	0	0	0
7060	2	流沙苹果检查	SDCheckPos	8,5,185,794,114.6	4	0	0	0	0
