itemid	reqlevel	suitid	exattrgroupid	attributegroupid	colorindex	modelid	modelid_F	durabilitymax	lingqi	speedpercent	fixtemplateid
116323	30	153	10117	16123	0	-1	-1	-1	0	1	0
116324	40	154	10157	16124	0	-1	-1	-1	0	1	0
116341	1	-1	10038	16141	0	-1	-1	-1	0	1	0
116342	15	152	10078	16142	0	-1	-1	-1	0	1	0
116343	30	153	10118	16143	0	-1	-1	-1	0	1	0
116344	40	154	10158	16144	0	-1	-1	-1	0	1	0
116361	1	-1	10039	16161	0	-1	-1	-1	0	1	0
116362	15	152	10079	16162	0	-1	-1	-1	0	1	0
116363	30	153	10119	16163	0	-1	-1	-1	0	1	0
116364	40	154	10159	16164	0	-1	-1	-1	0	1	0
116381	1	-1	10040	16181	0	-1	-1	-1	0	1	0
116382	15	152	10080	16182	0	-1	-1	-1	0	1	0
116383	30	153	10120	16183	0	-1	-1	-1	0	1	0
116384	40	154	10160	16184	0	-1	-1	-1	0	1	0
116401	1	-1	15003	16001	0	41	201	-1	0	1	0
116402	15	-1	15003	16002	0	43	203	-1	0	1	0
116403	30	-1	15003	16003	0	46	206	-1	0	1	0
116404	40	-1	15003	16004	0	50	210	-1	0	1	0
116405	50	-1	15003	16005	0	91	214	-1	0	1	0
116406	59	-1	15003	16006	0	95	218	-1	0	1	0
116407	70	-1	15003	16007	0	334	354	-1	0	1	0
116408	80	-1	15003	16008	0	95	218	-1	0	1	0
116421	1	-1	-1	16021	0	-1	-1	-1	0	1	0
116422	15	262	-1	16022	0	-1	-1	-1	0	1	0
116423	30	263	-1	16023	0	-1	-1	-1	0	1	0
116424	40	264	-1	16024	0	-1	-1	-1	0	1	0
116425	50	265	-1	16025	0	-1	-1	-1	0	1	0
116426	59	266	-1	16026	0	-1	-1	-1	0	1	0
116427	70	267	-1	16027	0	-1	-1	-1	0	1	0
116428	80	268	-1	16028	0	-1	-1	-1	0	1	0
116441	1	-1	-1	16041	0	-1	-1	-1	0	1	0
116442	15	262	-1	16042	0	-1	-1	-1	0	1	0
116443	30	263	-1	16043	0	-1	-1	-1	0	1	0
116444	40	264	-1	16044	0	-1	-1	-1	0	1	0
116445	50	265	-1	16045	0	-1	-1	-1	0	1	0
116446	59	266	-1	16046	0	-1	-1	-1	0	1	0
116447	70	267	-1	16047	0	-1	-1	-1	0	1	0
116448	80	268	-1	16048	0	-1	-1	-1	0	1	0
116461	1	-1	-1	16061	0	-1	-1	-1	0	1	0
116462	15	262	-1	16062	0	-1	-1	-1	0	1	0
116463	30	263	-1	16063	0	-1	-1	-1	0	1	0
116464	40	264	-1	16064	0	-1	-1	-1	0	1	0
116465	50	265	-1	16065	0	-1	-1	-1	0	1	0
116466	59	266	-1	16066	0	-1	-1	-1	0	1	0
116467	70	267	-1	16067	0	-1	-1	-1	0	1	0
116468	80	268	-1	16068	0	-1	-1	-1	0	1	0
116481	1	-1	-1	16081	0	-1	-1	-1	0	1	0
116482	15	262	-1	16082	0	-1	-1	-1	0	1	0
116483	30	263	-1	16083	0	-1	-1	-1	0	1	0
116484	40	264	-1	16084	0	-1	-1	-1	0	1	0
116485	50	265	-1	16085	0	-1	-1	-1	0	1	0
116486	59	266	-1	16086	0	-1	-1	-1	0	1	0
116487	70	267	-1	16087	0	-1	-1	-1	0	1	0
116488	80	268	-1	16088	0	-1	-1	-1	0	1	0
116501	1	-1	-1	16101	0	-1	-1	-1	0	1	0
116502	15	262	-1	16102	0	-1	-1	-1	0	1	0
116503	30	263	-1	16103	0	-1	-1	-1	0	1	0
116504	40	264	-1	16104	0	-1	-1	-1	0	1	0
116505	50	265	-1	16105	0	-1	-1	-1	0	1	0
116506	59	266	-1	16106	0	-1	-1	-1	0	1	0
116507	70	267	-1	16107	0	-1	-1	-1	0	1	0
116508	80	268	-1	16108	0	-1	-1	-1	0	1	0
116521	1	-1	10037	16121	0	-1	-1	-1	0	1	0
116522	15	232	10077	16122	0	-1	-1	-1	0	1	0
116523	30	233	10117	16123	0	-1	-1	-1	0	1	0
116524	40	234	10157	16124	0	-1	-1	-1	0	1	0
116541	1	-1	10038	16141	0	-1	-1	-1	0	1	0
116542	15	232	10078	16142	0	-1	-1	-1	0	1	0
116543	30	233	10118	16143	0	-1	-1	-1	0	1	0
116544	40	234	10158	16144	0	-1	-1	-1	0	1	0
116561	1	-1	10039	16161	0	-1	-1	-1	0	1	0
116562	15	232	10079	16162	0	-1	-1	-1	0	1	0
116563	30	233	10119	16163	0	-1	-1	-1	0	1	0
116564	40	234	10159	16164	0	-1	-1	-1	0	1	0
116581	1	-1	10040	16181	0	-1	-1	-1	0	1	0
116582	15	232	10080	16182	0	-1	-1	-1	0	1	0
116583	30	233	10120	16183	0	-1	-1	-1	0	1	0
116584	40	234	10160	16184	0	-1	-1	-1	0	1	0
116601	1	-1	15003	16001	0	-1	51	-1	0	1	0
116602	15	-1	15003	16002	0	-1	53	-1	0	1	0
116603	30	-1	15003	16003	0	-1	56	-1	0	1	0
116604	40	-1	15003	16004	0	-1	60	-1	0	1	0
116605	50	-1	15003	16005	0	-1	64	-1	0	1	0
116606	59	-1	15003	16006	0	-1	68	-1	0	1	0
116607	70	-1	15003	16007	0	-1	344	-1	0	1	0
116608	80	-1	15003	16008	0	-1	68	-1	0	1	0
116621	1	-1	-1	16021	0	-1	-1	-1	0	1	0
116622	15	362	-1	16022	0	-1	-1	-1	0	1	0
116623	30	363	-1	16023	0	-1	-1	-1	0	1	0
116624	40	364	-1	16024	0	-1	-1	-1	0	1	0
116625	50	365	-1	16025	0	-1	-1	-1	0	1	0
116626	59	366	-1	16026	0	-1	-1	-1	0	1	0
116627	70	367	-1	16027	0	-1	-1	-1	0	1	0
116628	80	368	-1	16028	0	-1	-1	-1	0	1	0
116641	1	-1	-1	16041	0	-1	-1	-1	0	1	0
116642	15	362	-1	16042	0	-1	-1	-1	0	1	0
116643	30	363	-1	16043	0	-1	-1	-1	0	1	0
116644	40	364	-1	16044	0	-1	-1	-1	0	1	0
116645	50	365	-1	16045	0	-1	-1	-1	0	1	0
116646	59	366	-1	16046	0	-1	-1	-1	0	1	0
116647	70	367	-1	16047	0	-1	-1	-1	0	1	0
116648	80	368	-1	16048	0	-1	-1	-1	0	1	0
116661	1	-1	-1	16061	0	-1	-1	-1	0	1	0
116662	15	362	-1	16062	0	-1	-1	-1	0	1	0
116663	30	363	-1	16063	0	-1	-1	-1	0	1	0
116664	40	364	-1	16064	0	-1	-1	-1	0	1	0
116665	50	365	-1	16065	0	-1	-1	-1	0	1	0
116666	59	366	-1	16066	0	-1	-1	-1	0	1	0
116667	70	367	-1	16067	0	-1	-1	-1	0	1	0
116668	80	368	-1	16068	0	-1	-1	-1	0	1	0
116681	1	-1	-1	16081	0	-1	-1	-1	0	1	0
116682	15	362	-1	16082	0	-1	-1	-1	0	1	0
116683	30	363	-1	16083	0	-1	-1	-1	0	1	0
116684	40	364	-1	16084	0	-1	-1	-1	0	1	0
116685	50	365	-1	16085	0	-1	-1	-1	0	1	0
116686	59	366	-1	16086	0	-1	-1	-1	0	1	0
116687	70	367	-1	16087	0	-1	-1	-1	0	1	0
116688	80	368	-1	16088	0	-1	-1	-1	0	1	0
116701	1	-1	-1	16101	0	-1	-1	-1	0	1	0
116702	15	362	-1	16102	0	-1	-1	-1	0	1	0
116703	30	363	-1	16103	0	-1	-1	-1	0	1	0
116704	40	364	-1	16104	0	-1	-1	-1	0	1	0
116705	50	365	-1	16105	0	-1	-1	-1	0	1	0
116706	59	366	-1	16106	0	-1	-1	-1	0	1	0
116707	70	367	-1	16107	0	-1	-1	-1	0	1	0
116708	80	368	-1	16108	0	-1	-1	-1	0	1	0
116721	1	-1	10037	16121	0	-1	-1	-1	0	1	0
116722	15	312	10077	16122	0	-1	-1	-1	0	1	0
116723	30	313	10117	16123	0	-1	-1	-1	0	1	0
116724	40	314	10157	16124	0	-1	-1	-1	0	1	0
116741	1	-1	10038	16141	0	-1	-1	-1	0	1	0
116742	15	312	10078	16142	0	-1	-1	-1	0	1	0
116743	30	313	10118	16143	0	-1	-1	-1	0	1	0
116744	40	314	10158	16144	0	-1	-1	-1	0	1	0
116761	1	-1	10039	16161	0	-1	-1	-1	0	1	0
116762	15	312	10079	16162	0	-1	-1	-1	0	1	0
116763	30	313	10119	16163	0	-1	-1	-1	0	1	0
116764	40	314	10159	16164	0	-1	-1	-1	0	1	0
116781	1	-1	10040	16181	0	-1	-1	-1	0	1	0
116782	15	312	10080	16182	0	-1	-1	-1	0	1	0
116783	30	313	10120	16183	0	-1	-1	-1	0	1	0
116784	40	314	10160	16184	0	-1	-1	-1	0	1	0
118001	1	-1	15004	18001	0	21	-1	-1	0	1	0
118002	15	-1	15004	18002	0	23	-1	-1	0	1	0
118003	30	-1	15004	18003	0	26	-1	-1	0	1	0
118004	40	-1	15004	18004	0	30	-1	-1	0	1	0
118005	50	-1	15004	18005	0	73	-1	-1	0	1	0
118006	59	-1	15004	18006	0	78	-1	-1	0	1	0
118007	70	-1	15004	18007	0	315	-1	-1	0	1	0
118008	80	-1	15004	18008	0	78	-1	-1	0	1	0
118021	1	-1	-1	18021	0	-1	-1	-1	0	1	0
118022	15	82	-1	18022	0	-1	-1	-1	0	1	0
118023	30	83	-1	18023	0	-1	-1	-1	0	1	0
118024	40	84	-1	18024	0	-1	-1	-1	0	1	0
118025	50	85	-1	18025	0	-1	-1	-1	0	1	0
118026	59	86	-1	18026	0	-1	-1	-1	0	1	0
118027	70	87	-1	18027	0	-1	-1	-1	0	1	0
118028	80	88	-1	18028	0	-1	-1	-1	0	1	0
118041	1	-1	-1	18041	0	-1	-1	-1	0	1	0
118042	15	82	-1	18042	0	-1	-1	-1	0	1	0
118043	30	83	-1	18043	0	-1	-1	-1	0	1	0
118044	40	84	-1	18044	0	-1	-1	-1	0	1	0
118045	50	85	-1	18045	0	-1	-1	-1	0	1	0
118046	59	86	-1	18046	0	-1	-1	-1	0	1	0
118047	70	87	-1	18047	0	-1	-1	-1	0	1	0
118048	80	88	-1	18048	0	-1	-1	-1	0	1	0
118061	1	-1	-1	18061	0	-1	-1	-1	0	1	0
118062	15	82	-1	18062	0	-1	-1	-1	0	1	0
118063	30	83	-1	18063	0	-1	-1	-1	0	1	0
118064	40	84	-1	18064	0	-1	-1	-1	0	1	0
118065	50	85	-1	18065	0	-1	-1	-1	0	1	0
118066	59	86	-1	18066	0	-1	-1	-1	0	1	0
118067	70	87	-1	18067	0	-1	-1	-1	0	1	0
118068	80	88	-1	18068	0	-1	-1	-1	0	1	0
118081	1	-1	-1	18081	0	-1	-1	-1	0	1	0
118082	15	82	-1	18082	0	-1	-1	-1	0	1	0
118083	30	83	-1	18083	0	-1	-1	-1	0	1	0
118084	40	84	-1	18084	0	-1	-1	-1	0	1	0
118085	50	85	-1	18085	0	-1	-1	-1	0	1	0
118086	59	86	-1	18086	0	-1	-1	-1	0	1	0
118087	70	87	-1	18087	0	-1	-1	-1	0	1	0
118088	80	88	-1	18088	0	-1	-1	-1	0	1	0
118101	1	-1	-1	18101	0	-1	-1	-1	0	1	0
118102	15	82	-1	18102	0	-1	-1	-1	0	1	0
118103	30	83	-1	18103	0	-1	-1	-1	0	1	0
118104	40	84	-1	18104	0	-1	-1	-1	0	1	0
118105	50	85	-1	18105	0	-1	-1	-1	0	1	0
118106	59	86	-1	18106	0	-1	-1	-1	0	1	0
118107	70	87	-1	18107	0	-1	-1	-1	0	1	0
118108	80	88	-1	18108	0	-1	-1	-1	0	1	0
118201	1	-1	15004	18001	0	31	31	-1	0	1	0
118202	15	-1	15004	18002	0	33	33	-1	0	1	0
118203	30	-1	15004	18003	0	36	36	-1	0	1	0
118204	40	-1	15004	18004	0	40	40	-1	0	1	0
118205	50	-1	15004	18005	0	82	82	-1	0	1	0
118206	59	-1	15004	18006	0	87	87	-1	0	1	0
118207	70	-1	15004	18007	0	325	325	-1	0	1	0
118208	80	-1	15004	18008	0	87	87	-1	0	1	0
118221	1	-1	-1	18021	0	-1	-1	-1	0	1	0
118222	15	182	-1	18022	0	-1	-1	-1	0	1	0
118223	30	183	-1	18023	0	-1	-1	-1	0	1	0
118224	40	184	-1	18024	0	-1	-1	-1	0	1	0
118225	50	185	-1	18025	0	-1	-1	-1	0	1	0
118226	59	186	-1	18026	0	-1	-1	-1	0	1	0
118227	70	187	-1	18027	0	-1	-1	-1	0	1	0
118228	80	188	-1	18028	0	-1	-1	-1	0	1	0
118241	1	-1	-1	18041	0	-1	-1	-1	0	1	0
118242	15	182	-1	18042	0	-1	-1	-1	0	1	0
118243	30	183	-1	18043	0	-1	-1	-1	0	1	0
118244	40	184	-1	18044	0	-1	-1	-1	0	1	0
118245	50	185	-1	18045	0	-1	-1	-1	0	1	0
118246	59	186	-1	18046	0	-1	-1	-1	0	1	0
118247	70	187	-1	18047	0	-1	-1	-1	0	1	0
118248	80	188	-1	18048	0	-1	-1	-1	0	1	0
118261	1	-1	-1	18061	0	-1	-1	-1	0	1	0
118262	15	182	-1	18062	0	-1	-1	-1	0	1	0
118263	30	183	-1	18063	0	-1	-1	-1	0	1	0
118264	40	184	-1	18064	0	-1	-1	-1	0	1	0
118265	50	185	-1	18065	0	-1	-1	-1	0	1	0
118266	59	186	-1	18066	0	-1	-1	-1	0	1	0
118267	70	187	-1	18067	0	-1	-1	-1	0	1	0
118268	80	188	-1	18068	0	-1	-1	-1	0	1	0
118281	1	-1	-1	18081	0	-1	-1	-1	0	1	0
118282	15	182	-1	18082	0	-1	-1	-1	0	1	0
118283	30	183	-1	18083	0	-1	-1	-1	0	1	0
118284	40	184	-1	18084	0	-1	-1	-1	0	1	0
118285	50	185	-1	18085	0	-1	-1	-1	0	1	0
118286	59	186	-1	18086	0	-1	-1	-1	0	1	0
118287	70	187	-1	18087	0	-1	-1	-1	0	1	0
118288	80	188	-1	18088	0	-1	-1	-1	0	1	0
118301	1	-1	-1	18101	0	-1	-1	-1	0	1	0
118302	15	182	-1	18102	0	-1	-1	-1	0	1	0
118303	30	183	-1	18103	0	-1	-1	-1	0	1	0
118304	40	184	-1	18104	0	-1	-1	-1	0	1	0
118305	50	185	-1	18105	0	-1	-1	-1	0	1	0
118306	59	186	-1	18106	0	-1	-1	-1	0	1	0
118307	70	187	-1	18107	0	-1	-1	-1	0	1	0
118308	80	188	-1	18108	0	-1	-1	-1	0	1	0
118401	1	-1	15004	18001	0	41	201	-1	0	1	0
118402	15	-1	15004	18002	0	43	203	-1	0	1	0
118403	30	-1	15004	18003	0	46	206	-1	0	1	0
118404	40	-1	15004	18004	0	50	210	-1	0	1	0
118405	50	-1	15004	18005	0	91	214	-1	0	1	0
118406	59	-1	15004	18006	0	96	219	-1	0	1	0
118407	70	-1	15004	18007	0	335	355	-1	0	1	0
118408	80	-1	15004	18008	0	96	219	-1	0	1	0
118421	1	-1	-1	18021	0	-1	-1	-1	0	1	0
118422	15	282	-1	18022	0	-1	-1	-1	0	1	0
118423	30	283	-1	18023	0	-1	-1	-1	0	1	0
118424	40	284	-1	18024	0	-1	-1	-1	0	1	0
118425	50	285	-1	18025	0	-1	-1	-1	0	1	0
118426	59	286	-1	18026	0	-1	-1	-1	0	1	0
118427	70	287	-1	18027	0	-1	-1	-1	0	1	0
118428	80	288	-1	18028	0	-1	-1	-1	0	1	0
118441	1	-1	-1	18041	0	-1	-1	-1	0	1	0
118442	15	282	-1	18042	0	-1	-1	-1	0	1	0
118443	30	283	-1	18043	0	-1	-1	-1	0	1	0
118444	40	284	-1	18044	0	-1	-1	-1	0	1	0
118445	50	285	-1	18045	0	-1	-1	-1	0	1	0
118446	59	286	-1	18046	0	-1	-1	-1	0	1	0
118447	70	287	-1	18047	0	-1	-1	-1	0	1	0
118448	80	288	-1	18048	0	-1	-1	-1	0	1	0
118461	1	-1	-1	18061	0	-1	-1	-1	0	1	0
118462	15	282	-1	18062	0	-1	-1	-1	0	1	0
118463	30	283	-1	18063	0	-1	-1	-1	0	1	0
118464	40	284	-1	18064	0	-1	-1	-1	0	1	0
118465	50	285	-1	18065	0	-1	-1	-1	0	1	0
118466	59	286	-1	18066	0	-1	-1	-1	0	1	0
118467	70	287	-1	18067	0	-1	-1	-1	0	1	0
118468	80	288	-1	18068	0	-1	-1	-1	0	1	0
118481	1	-1	-1	18081	0	-1	-1	-1	0	1	0
118482	15	282	-1	18082	0	-1	-1	-1	0	1	0
118483	30	283	-1	18083	0	-1	-1	-1	0	1	0
118484	40	284	-1	18084	0	-1	-1	-1	0	1	0
118485	50	285	-1	18085	0	-1	-1	-1	0	1	0
118486	59	286	-1	18086	0	-1	-1	-1	0	1	0
118487	70	287	-1	18087	0	-1	-1	-1	0	1	0
118488	80	288	-1	18088	0	-1	-1	-1	0	1	0
118501	1	-1	-1	18101	0	-1	-1	-1	0	1	0
118502	15	282	-1	18102	0	-1	-1	-1	0	1	0
118503	30	283	-1	18103	0	-1	-1	-1	0	1	0
118504	40	284	-1	18104	0	-1	-1	-1	0	1	0
118505	50	285	-1	18105	0	-1	-1	-1	0	1	0
118506	59	286	-1	18106	0	-1	-1	-1	0	1	0
118507	70	287	-1	18107	0	-1	-1	-1	0	1	0
118508	80	288	-1	18108	0	-1	-1	-1	0	1	0
118601	1	-1	15004	18001	0	-1	51	-1	0	1	0
118602	15	-1	15004	18002	0	-1	53	-1	0	1	0
118603	30	-1	15004	18003	0	-1	56	-1	0	1	0
118604	40	-1	15004	18004	0	-1	60	-1	0	1	0
118605	50	-1	15004	18005	0	-1	64	-1	0	1	0
118606	59	-1	15004	18006	0	-1	69	-1	0	1	0
118607	70	-1	15004	18007	0	-1	345	-1	0	1	0
118608	80	-1	15004	18008	0	-1	69	-1	0	1	0
118621	1	-1	-1	18021	0	-1	-1	-1	0	1	0
118622	15	382	-1	18022	0	-1	-1	-1	0	1	0
118623	30	383	-1	18023	0	-1	-1	-1	0	1	0
118624	40	384	-1	18024	0	-1	-1	-1	0	1	0
118625	50	385	-1	18025	0	-1	-1	-1	0	1	0
118626	59	386	-1	18026	0	-1	-1	-1	0	1	0
118627	70	387	-1	18027	0	-1	-1	-1	0	1	0
118628	80	388	-1	18028	0	-1	-1	-1	0	1	0
118641	1	-1	-1	18041	0	-1	-1	-1	0	1	0
118642	15	382	-1	18042	0	-1	-1	-1	0	1	0
118643	30	383	-1	18043	0	-1	-1	-1	0	1	0
118644	40	384	-1	18044	0	-1	-1	-1	0	1	0
118645	50	385	-1	18045	0	-1	-1	-1	0	1	0
118646	59	386	-1	18046	0	-1	-1	-1	0	1	0
118647	70	387	-1	18047	0	-1	-1	-1	0	1	0
118648	80	388	-1	18048	0	-1	-1	-1	0	1	0
118661	1	-1	-1	18061	0	-1	-1	-1	0	1	0
118662	15	382	-1	18062	0	-1	-1	-1	0	1	0
118663	30	383	-1	18063	0	-1	-1	-1	0	1	0
118664	40	384	-1	18064	0	-1	-1	-1	0	1	0
118665	50	385	-1	18065	0	-1	-1	-1	0	1	0
118666	59	386	-1	18066	0	-1	-1	-1	0	1	0
118667	70	387	-1	18067	0	-1	-1	-1	0	1	0
118668	80	388	-1	18068	0	-1	-1	-1	0	1	0
118681	1	-1	-1	18081	0	-1	-1	-1	0	1	0
118682	15	382	-1	18082	0	-1	-1	-1	0	1	0
118683	30	383	-1	18083	0	-1	-1	-1	0	1	0
118684	40	384	-1	18084	0	-1	-1	-1	0	1	0
118685	50	385	-1	18085	0	-1	-1	-1	0	1	0
118686	59	386	-1	18086	0	-1	-1	-1	0	1	0
118687	70	387	-1	18087	0	-1	-1	-1	0	1	0
118688	80	388	-1	18088	0	-1	-1	-1	0	1	0
118701	1	-1	-1	18101	0	-1	-1	-1	0	1	0
118702	15	382	-1	18102	0	-1	-1	-1	0	1	0
118703	30	383	-1	18103	0	-1	-1	-1	0	1	0
118704	40	384	-1	18104	0	-1	-1	-1	0	1	0
118705	50	385	-1	18105	0	-1	-1	-1	0	1	0
118706	59	386	-1	18106	0	-1	-1	-1	0	1	0
118707	70	387	-1	18107	0	-1	-1	-1	0	1	0
118708	80	388	-1	18108	0	-1	-1	-1	0	1	0
120000	10	-1	-1	59	0	-1	-1	-1	0	1	0
120001	10	-1	-1	20001	0	-1	-1	-1	0	1	0
120002	20	-1	-1	20002	0	-1	-1	-1	0	1	0
120003	30	-1	-1	20003	0	-1	-1	-1	0	1	0
120004	40	-1	-1	20004	0	-1	-1	-1	0	1	0
120005	50	-1	-1	20005	0	-1	-1	-1	0	1	0
120006	60	-1	-1	20006	0	-1	-1	-1	0	1	0
120021	10	-1	-1	20021	0	-1	-1	-1	0	1	0
120022	20	-1	-1	20022	0	-1	-1	-1	0	1	0
120023	30	-1	-1	20023	0	-1	-1	-1	0	1	0
120024	40	-1	-1	20024	0	-1	-1	-1	0	1	0
120025	50	-1	-1	20025	0	-1	-1	-1	0	1	0
120026	60	-1	-1	20026	0	-1	-1	-1	0	1	0
120041	10	-1	-1	20041	0	-1	-1	-1	0	1	0
120042	20	-1	-1	20042	0	-1	-1	-1	0	1	0
120043	30	-1	-1	20043	0	-1	-1	-1	0	1	0
120044	40	-1	-1	20044	0	-1	-1	-1	0	1	0
120045	50	-1	-1	20045	0	-1	-1	-1	0	1	0
120046	60	-1	-1	20046	0	-1	-1	-1	0	1	0
120061	10	-1	-1	20061	0	-1	-1	-1	0	1	0
120062	20	-1	-1	20062	0	-1	-1	-1	0	1	0
120063	30	-1	-1	20063	0	-1	-1	-1	0	1	0
120064	40	-1	-1	20064	0	-1	-1	-1	0	1	0
120065	50	-1	-1	20065	0	-1	-1	-1	0	1	0
120066	60	-1	-1	20066	0	-1	-1	-1	0	1	0
120081	10	-1	-1	20081	0	-1	-1	-1	0	1	0
120082	20	-1	10101	20082	0	-1	-1	-1	0	1	0
120083	30	-1	10102	20083	0	-1	-1	-1	0	1	0
120084	40	-1	10103	20084	0	-1	-1	-1	0	1	0
120085	50	-1	10104	20085	0	-1	-1	-1	0	1	0
120086	60	-1	10105	20086	0	-1	-1	-1	0	1	0
120101	10	-1	-1	20101	0	-1	-1	-1	0	1	0
120102	20	-1	10106	20102	0	-1	-1	-1	0	1	0
120103	30	-1	10107	20103	0	-1	-1	-1	0	1	0
120104	40	-1	10108	20104	0	-1	-1	-1	0	1	0
120105	50	-1	10109	20105	0	-1	-1	-1	0	1	0
120106	60	-1	10110	20106	0	-1	-1	-1	0	1	0
120121	10	-1	-1	20121	0	-1	-1	-1	0	1	0
120122	20	-1	10111	20122	0	-1	-1	-1	0	1	0
120123	30	-1	10112	20123	0	-1	-1	-1	0	1	0
120124	40	-1	10113	20124	0	-1	-1	-1	0	1	0
120125	50	-1	10114	20125	0	-1	-1	-1	0	1	0
120126	60	-1	10115	20126	0	-1	-1	-1	0	1	0
120141	10	-1	-1	20141	0	-1	-1	-1	0	1	0
120142	20	-1	10116	20142	0	-1	-1	-1	0	1	0
120143	30	-1	10117	20143	0	-1	-1	-1	0	1	0
120144	40	-1	10118	20144	0	-1	-1	-1	0	1	0
120145	50	-1	10119	20145	0	-1	-1	-1	0	1	0
120146	60	-1	10120	20146	0	-1	-1	-1	0	1	0
120161	10	-1	-1	20161	0	-1	-1	-1	0	1	0
120162	20	-1	10121	20162	0	-1	-1	-1	0	1	0
120163	30	-1	10122	20163	0	-1	-1	-1	0	1	0
120164	40	-1	10123	20164	0	-1	-1	-1	0	1	0
120165	50	-1	10124	20165	0	-1	-1	-1	0	1	0
120166	60	-1	10125	20166	0	-1	-1	-1	0	1	0
120181	10	-1	-1	20181	0	-1	-1	-1	0	1	0
120182	20	-1	10126	20182	0	-1	-1	-1	0	1	0
120183	30	-1	10127	20183	0	-1	-1	-1	0	1	0
120184	40	-1	10128	20184	0	-1	-1	-1	0	1	0
120185	50	-1	10129	20185	0	-1	-1	-1	0	1	0
120186	60	-1	10130	20186	0	-1	-1	-1	0	1	0
120201	10	-1	-1	20201	0	-1	-1	-1	0	1	0
120202	20	-1	10131	20202	0	-1	-1	-1	0	1	0
120203	30	-1	10132	20203	0	-1	-1	-1	0	1	0
120204	40	-1	10133	20204	0	-1	-1	-1	0	1	0
120205	50	-1	10134	20205	0	-1	-1	-1	0	1	0
120206	60	-1	10135	20206	0	-1	-1	-1	0	1	0
120221	10	-1	-1	20221	0	-1	-1	-1	0	1	0
120222	20	-1	10136	20222	0	-1	-1	-1	0	1	0
120223	30	-1	10137	20223	0	-1	-1	-1	0	1	0
120224	40	-1	10138	20224	0	-1	-1	-1	0	1	0
120225	50	-1	10139	20225	0	-1	-1	-1	0	1	0
120226	60	-1	10140	20226	0	-1	-1	-1	0	1	0
120241	10	-1	-1	20241	0	-1	-1	-1	0	1	0
120242	20	-1	10141	20242	0	-1	-1	-1	0	1	0
120243	30	-1	10142	20243	0	-1	-1	-1	0	1	0
120244	40	-1	10143	20244	0	-1	-1	-1	0	1	0
120245	50	-1	10144	20245	0	-1	-1	-1	0	1	0
120246	60	-1	10145	20246	0	-1	-1	-1	0	1	0
120261	10	-1	-1	20261	0	-1	-1	-1	0	1	0
120262	20	-1	10146	20262	0	-1	-1	-1	0	1	0
120263	30	-1	10147	20263	0	-1	-1	-1	0	1	0
120264	40	-1	10148	20264	0	-1	-1	-1	0	1	0
120265	50	-1	10149	20265	0	-1	-1	-1	0	1	0
120266	60	-1	10150	20266	0	-1	-1	-1	0	1	0
120281	10	-1	-1	20281	0	-1	-1	-1	0	1	0
120282	20	-1	10151	20282	0	-1	-1	-1	0	1	0
120283	30	-1	10152	20283	0	-1	-1	-1	0	1	0
120284	40	-1	10153	20284	0	-1	-1	-1	0	1	0
120285	50	-1	10154	20285	0	-1	-1	-1	0	1	0
120286	60	-1	10155	20286	0	-1	-1	-1	0	1	0
120301	10	-1	-1	20301	0	-1	-1	-1	0	1	0
120302	20	-1	10156	20302	0	-1	-1	-1	0	1	0
120303	30	-1	10157	20303	0	-1	-1	-1	0	1	0
120304	40	-1	10158	20304	0	-1	-1	-1	0	1	0
120305	50	-1	10159	20305	0	-1	-1	-1	0	1	0
120306	60	-1	10160	20306	0	-1	-1	-1	0	1	0
120321	10	-1	-1	20321	0	-1	-1	-1	0	1	0
120322	20	-1	-1	20322	0	-1	-1	-1	0	1	0
120323	30	-1	-1	20323	0	-1	-1	-1	0	1	0
120324	40	-1	-1	20324	0	-1	-1	-1	0	1	0
120325	50	-1	10161	20325	0	-1	-1	-1	0	1	0
120326	60	-1	10162	20326	0	-1	-1	-1	0	1	0
120341	10	-1	-1	20341	0	-1	-1	-1	0	1	0
120342	20	-1	-1	20342	0	-1	-1	-1	0	1	0
120343	30	-1	-1	20343	0	-1	-1	-1	0	1	0
120344	40	-1	-1	20344	0	-1	-1	-1	0	1	0
120345	50	-1	10163	20345	0	-1	-1	-1	0	1	0
120346	60	-1	10164	20346	0	-1	-1	-1	0	1	0
120361	10	-1	-1	20361	0	-1	-1	-1	0	1	0
120362	20	-1	-1	20362	0	-1	-1	-1	0	1	0
120363	30	-1	-1	20363	0	-1	-1	-1	0	1	0
120364	40	-1	-1	20364	0	-1	-1	-1	0	1	0
120365	50	-1	10165	20365	0	-1	-1	-1	0	1	0
120366	60	-1	10166	20366	0	-1	-1	-1	0	1	0
120381	10	-1	-1	20381	0	-1	-1	-1	0	1	0
120382	20	-1	-1	20382	0	-1	-1	-1	0	1	0
120383	30	-1	-1	20383	0	-1	-1	-1	0	1	0
120384	40	-1	-1	20384	0	-1	-1	-1	0	1	0
120385	50	-1	10167	20385	0	-1	-1	-1	0	1	0
120386	60	-1	10168	20386	0	-1	-1	-1	0	1	0
120401	10	-1	-1	20401	0	-1	-1	-1	0	1	0
120402	20	-1	-1	20402	0	-1	-1	-1	0	1	0
120403	30	-1	-1	20403	0	-1	-1	-1	0	1	0
120404	40	-1	-1	20404	0	-1	-1	-1	0	1	0
